"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Madhya Pradesh","Barwani","2023-04-06","2023","04","19.5635096343","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-07","2023","04","19.7121779974","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-08","2023","04","19.621470828","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-09","2023","04","19.5730816026","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-10","2023","04","19.4743026263","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-11","2023","04","19.3838276925","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-12","2023","04","19.2974538074","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-13","2023","04","19.2093207323","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-14","2023","04","19.1187580558","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-15","2023","04","19.0358834368","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-16","2023","04","18.9687328759","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-17","2023","04","18.8875195857","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-18","2023","04","18.8112769925","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-19","2023","04","18.9288003988","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-20","2023","04","18.8546147259","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-21","2023","04","18.7697146307","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-22","2023","04","18.6949270273","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-23","2023","04","18.6862626694","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-24","2023","04","18.6167930069","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-25","2023","04","18.5419182523","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-26","2023","04","18.4683617988","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-27","2023","04","18.7217356955","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-28","2023","04","19.2353748282","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-29","2023","04","22.6035568345","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-04-30","2023","04","22.3273707958","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-01","2023","04","20.8902421116","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-02","2023","04","20.6367336257","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-03","2023","04","20.4017818471","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-04","2023","04","20.1814769439","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-05","2023","04","19.9798795202","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-06","2023","04","19.799561482","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-07","2023","04","19.635463989","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-08","2023","04","19.6226597169","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-09","2023","04","22.5926552867","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-10","2023","04","22.7273032877","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-11","2023","04","22.7315799929","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-12","2023","04","22.3299770431","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-13","2023","04","21.9683406934","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-14","2023","04","21.651172808","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-15","2023","04","21.5039214867","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-16","2023","04","21.3079905372","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-17","2023","04","21.0857649438","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-18","2023","04","20.8542095242","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-19","2023","04","20.7699880452","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-20","2023","04","20.6386430828","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-21","2023","04","22.0317308738","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-22","2023","04","21.6985320331","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-23","2023","04","21.8536489282","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-24","2023","04","21.5345985004","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-25","2023","04","21.2461648222","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-26","2023","04","21.0093854757","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-27","2023","04","23.2733496547","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-28","2023","04","24.8062680983","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-29","2023","04","27.035659538","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-04-30","2023","04","28.7195291686","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-01","2023","04","14.3602285138","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-02","2023","04","14.2063730438","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-03","2023","04","14.0552478213","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-04","2023","04","13.9506648336","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-05","2023","04","13.8447765438","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-06","2023","04","13.7296763974","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-07","2023","04","13.6258541357","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-08","2023","04","13.5528848919","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-09","2023","04","13.4576311469","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-10","2023","04","13.3752029122","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-11","2023","04","13.3055249556","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-12","2023","04","13.2330964869","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-13","2023","04","13.1741768564","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-14","2023","04","13.1183772274","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-15","2023","04","13.062124066","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-16","2023","04","13.0240479974","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-17","2023","04","12.9750341343","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-18","2023","04","12.9336471816","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-19","2023","04","12.8915295289","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-20","2023","04","12.8654985398","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-21","2023","04","12.8304990215","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-22","2023","04","12.9921271747","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-23","2023","04","12.9461110939","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-24","2023","04","13.392459036","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-25","2023","04","13.5372464649","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-26","2023","04","13.434643843","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-27","2023","04","13.3491697562","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-28","2023","04","13.5848186041","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-29","2023","04","13.5766074483","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-04-30","2023","04","14.3364242131","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-01","2023","04","19.9100790123","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-02","2023","04","19.7513471719","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-03","2023","04","19.6006415344","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-04","2023","04","19.4563879229","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-05","2023","04","19.3251818413","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-06","2023","04","19.1966910287","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-07","2023","04","19.0876871987","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-08","2023","04","19.0358286518","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-09","2023","04","20.2069202335","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-10","2023","04","20.0783111431","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-11","2023","04","19.8903458806","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-12","2023","04","19.701914051","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-13","2023","04","19.5407380667","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-14","2023","04","19.4099122374","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-15","2023","04","19.2716829514","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-16","2023","04","19.1414445334","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-17","2023","04","19.0547178463","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-18","2023","04","18.9325178389","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-19","2023","04","19.033280498","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-20","2023","04","19.825924089","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-21","2023","04","19.77205546","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-22","2023","04","19.8429932179","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-23","2023","04","19.7311542152","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-24","2023","04","19.5994562594","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-25","2023","04","19.4468569811","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-26","2023","04","19.3112111265","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-27","2023","04","23.1335303615","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-28","2023","04","22.5385292429","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-29","2023","04","26.9011596673","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-04-30","2023","04","25.6666822077","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-01","2023","04","23.8533899598","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-02","2023","04","23.6828488416","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-03","2023","04","23.521648737","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-04","2023","04","23.359524957","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-05","2023","04","23.215805864","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-06","2023","04","23.1023276671","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-07","2023","04","22.9867656443","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-08","2023","04","22.9158183685","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-09","2023","04","26.577049551","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-10","2023","04","26.185681589","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-11","2023","04","25.7964256365","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-12","2023","04","25.5641679359","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-13","2023","04","25.2765449897","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-14","2023","04","25.0136659944","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-15","2023","04","24.8684797156","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-16","2023","04","24.9863128566","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-17","2023","04","24.8009312779","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-18","2023","04","24.5817699043","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-19","2023","04","24.4009151387","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-20","2023","04","24.2646128428","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-21","2023","04","24.7894750055","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-22","2023","04","24.4863977864","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-23","2023","04","24.5272039037","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-24","2023","04","24.3137815149","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-25","2023","04","24.0908359127","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-26","2023","04","23.9100186027","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-27","2023","04","23.869185075","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-28","2023","04","23.8099050885","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-29","2023","04","26.5851404888","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-04-30","2023","04","27.9336466589","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-01","2023","04","20.5931674849","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-02","2023","04","20.2813557226","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-03","2023","04","19.9959778635","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-04","2023","04","19.7443758","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-05","2023","04","20.1700006588","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-06","2023","04","19.8466282657","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-07","2023","04","19.5800620435","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-08","2023","04","19.5150878927","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-09","2023","04","21.4831912906","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-10","2023","04","20.7707287891","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-11","2023","04","20.3479471305","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-12","2023","04","20.0137693216","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-13","2023","04","19.7262442668","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-14","2023","04","19.463370304","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-15","2023","04","19.2259751309","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-16","2023","04","19.0090137461","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-17","2023","04","18.8104138625","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-18","2023","04","18.6163214137","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-19","2023","04","18.4356000937","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-20","2023","04","18.2759292109","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-21","2023","04","18.2387453995","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-22","2023","04","18.095741974","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-23","2023","04","17.9413363152","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-24","2023","04","18.602298455","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-25","2023","04","18.4624656782","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-26","2023","04","18.2764674481","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-27","2023","04","21.6521347617","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-28","2023","04","20.6607781781","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-29","2023","04","20.5763205683","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-04-30","2023","04","20.2541934588","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-01","2023","04","19.4119832638","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-02","2023","04","19.2301974773","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-03","2023","04","19.0511182874","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-04","2023","04","18.8820426881","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-05","2023","04","18.7201373795","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-06","2023","04","18.5844810627","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-07","2023","04","18.4602343765","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-08","2023","04","18.5025945878","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-09","2023","04","19.7731859327","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-10","2023","04","20.0989453648","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-11","2023","04","19.8901411668","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-12","2023","04","19.6872981389","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-13","2023","04","19.4799046885","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-14","2023","04","19.2918507829","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-15","2023","04","19.2098259402","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-16","2023","04","19.1644788978","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-17","2023","04","19.0077912581","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-18","2023","04","18.8445780529","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-19","2023","04","18.9381869347","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-20","2023","04","18.84562284","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-21","2023","04","20.1793189761","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-22","2023","04","19.9145492288","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-23","2023","04","20.0517354062","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-24","2023","04","19.8728941454","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-25","2023","04","19.7432250945","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-26","2023","04","21.050974576","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-27","2023","04","22.0531941935","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-28","2023","04","24.188605517","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-29","2023","04","26.1638482784","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-04-30","2023","04","28.3791487348","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-01","2023","04","23.0495380544","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-02","2023","04","22.7982459096","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-03","2023","04","22.5651715678","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-04","2023","04","22.3506015392","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-05","2023","04","22.3623218501","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-06","2023","04","22.1739768716","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-07","2023","04","21.9911183768","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-08","2023","04","21.907823283","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-09","2023","04","22.3569086876","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-10","2023","04","22.3875194073","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-11","2023","04","22.1916844418","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-12","2023","04","22.0015733844","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-13","2023","04","21.8283714085","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-14","2023","04","21.6653695807","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-15","2023","04","21.5048252498","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-16","2023","04","21.4031913916","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-17","2023","04","21.2655703453","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-18","2023","04","21.126974025","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-19","2023","04","20.9986641666","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-20","2023","04","21.0507351053","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-21","2023","04","21.2067563623","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-22","2023","04","21.1354097367","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-23","2023","04","21.0316307631","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-24","2023","04","21.632982031","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-25","2023","04","21.492178048","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-26","2023","04","21.3563816296","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-27","2023","04","24.904182562","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-28","2023","04","24.104190522","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-29","2023","04","25.6072682259","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-04-30","2023","04","25.9380654924","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-01","2023","04","12.8319761004","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-02","2023","04","12.7085725196","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-03","2023","04","12.6056678778","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-04","2023","04","12.505262925","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-05","2023","04","12.410181863","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-06","2023","04","12.3272520379","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-07","2023","04","12.2479236161","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-08","2023","04","12.2096040036","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-09","2023","04","12.1315935073","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-10","2023","04","12.0661139559","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-11","2023","04","12.002006711","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-12","2023","04","11.9470026475","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-13","2023","04","11.8987412521","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-14","2023","04","11.8502091056","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-15","2023","04","11.8069814201","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-16","2023","04","11.7646097394","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-17","2023","04","11.7230432642","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-18","2023","04","11.6845576735","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-19","2023","04","11.6509172902","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-20","2023","04","11.624859933","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-21","2023","04","11.5972416984","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-22","2023","04","11.5728600746","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-23","2023","04","11.5475292154","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-24","2023","04","12.0306818621","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-25","2023","04","11.9635634021","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-26","2023","04","11.9004749264","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-27","2023","04","12.1593850706","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-28","2023","04","12.1162882422","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-29","2023","04","12.6441686674","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-04-30","2023","04","12.6639759627","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-01","2023","04","21.434026694","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-02","2023","04","21.3180315088","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-03","2023","04","21.2094638741","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-04","2023","04","21.0933493676","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-05","2023","04","20.9842499069","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-06","2023","04","20.9248840669","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-07","2023","04","20.9230393193","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-08","2023","04","20.8971103546","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-09","2023","04","21.4359879136","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-10","2023","04","21.3528837187","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-11","2023","04","21.2362442371","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-12","2023","04","21.1158994146","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-13","2023","04","21.1846428676","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-14","2023","04","21.0791693617","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-15","2023","04","20.9697544318","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-16","2023","04","20.8604228623","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-17","2023","04","20.7921455665","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-18","2023","04","20.7029483564","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-19","2023","04","21.0097080925","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-20","2023","04","21.0805686888","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-21","2023","04","20.9792120229","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-04-22","2023","04","20.9428030769","NRSC VIC MODEL"
