"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Odisha","Cuttack","2023-12-02","2023","12","11.5953712124","NRSC VIC MODEL"
"Odisha","Deogarh","2023-12-01","2023","12","11.401466239","NRSC VIC MODEL"
"Odisha","Deogarh","2023-12-02","2023","12","11.3203749666","NRSC VIC MODEL"
"Odisha","Dhenkanal","2023-12-01","2023","12","16.4146204093","NRSC VIC MODEL"
"Odisha","Dhenkanal","2023-12-02","2023","12","16.3399535195","NRSC VIC MODEL"
"Odisha","Gajapati","2023-12-01","2023","12","15.741872783","NRSC VIC MODEL"
"Odisha","Gajapati","2023-12-02","2023","12","15.6897076874","NRSC VIC MODEL"
"Odisha","Ganjam","2023-12-01","2023","12","15.1269334499","NRSC VIC MODEL"
"Odisha","Ganjam","2023-12-02","2023","12","15.0754443181","NRSC VIC MODEL"
"Odisha","Jagatsinghapur","2023-12-01","2023","12","13.1986127573","NRSC VIC MODEL"
"Odisha","Jagatsinghapur","2023-12-02","2023","12","13.1213645768","NRSC VIC MODEL"
"Odisha","Jajapur","2023-12-01","2023","12","12.4972157068","NRSC VIC MODEL"
"Odisha","Jajapur","2023-12-02","2023","12","12.4328848807","NRSC VIC MODEL"
"Odisha","Jharsuguda","2023-12-01","2023","12","13.0094315735","NRSC VIC MODEL"
"Odisha","Jharsuguda","2023-12-02","2023","12","12.9429486544","NRSC VIC MODEL"
"Odisha","Kalahandi","2023-12-01","2023","12","16.1885344755","NRSC VIC MODEL"
"Odisha","Kalahandi","2023-12-02","2023","12","16.135782748","NRSC VIC MODEL"
"Odisha","Kandhamal","2023-12-01","2023","12","15.6634425788","NRSC VIC MODEL"
"Odisha","Kandhamal","2023-12-02","2023","12","15.5670641646","NRSC VIC MODEL"
"Odisha","Kendrapara","2023-12-01","2023","12","12.4135461167","NRSC VIC MODEL"
"Odisha","Kendrapara","2023-12-02","2023","12","12.3310000136","NRSC VIC MODEL"
"Odisha","Kendujhar","2023-12-01","2023","12","14.7313027728","NRSC VIC MODEL"
"Odisha","Kendujhar","2023-12-02","2023","12","14.6557394325","NRSC VIC MODEL"
"Odisha","Khordha","2023-12-01","2023","12","11.236460138","NRSC VIC MODEL"
"Odisha","Khordha","2023-12-02","2023","12","11.1745379879","NRSC VIC MODEL"
"Odisha","Koraput","2023-12-01","2023","12","14.3847452073","NRSC VIC MODEL"
"Odisha","Koraput","2023-12-02","2023","12","14.2538304399","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-12-01","2023","12","16.3193461219","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-12-02","2023","12","16.1956694093","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-12-01","2023","12","16.9407010469","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-12-02","2023","12","16.8399341145","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-12-01","2023","12","14.6422309779","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-12-02","2023","12","14.5909477008","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-12-01","2023","12","15.1313433623","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-12-02","2023","12","15.03874163","NRSC VIC MODEL"
"Odisha","Nuapada","2023-12-01","2023","12","12.1670064584","NRSC VIC MODEL"
"Odisha","Nuapada","2023-12-02","2023","12","12.1332826666","NRSC VIC MODEL"
"Odisha","Puri","2023-12-01","2023","12","8.1855432653","NRSC VIC MODEL"
"Odisha","Puri","2023-12-02","2023","12","8.1367503074","NRSC VIC MODEL"
"Odisha","Rayagada","2023-12-01","2023","12","15.5612826965","NRSC VIC MODEL"
"Odisha","Rayagada","2023-12-02","2023","12","15.5007526254","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-12-01","2023","12","14.8103221913","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-12-02","2023","12","14.7353120825","NRSC VIC MODEL"
"Odisha","Sonepur","2023-12-01","2023","12","13.6921186402","NRSC VIC MODEL"
"Odisha","Sonepur","2023-12-02","2023","12","13.6501971389","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-12-01","2023","12","14.3572650443","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-12-02","2023","12","14.2664356581","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-12-01","2023","12","15.4504070456","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-12-02","2023","12","15.4987653456","NRSC VIC MODEL"
"Puducherry","Mahe","2023-12-01","2023","12","2.2916494438","NRSC VIC MODEL"
"Puducherry","Mahe","2023-12-02","2023","12","2.3093320185","NRSC VIC MODEL"
"Puducherry","Pondicherry","2023-12-01","2023","12","13.6390917318","NRSC VIC MODEL"
"Puducherry","Pondicherry","2023-12-02","2023","12","13.906801051","NRSC VIC MODEL"
"Puducherry","Yanam","2023-12-01","2023","12","4.037675353","NRSC VIC MODEL"
"Puducherry","Yanam","2023-12-02","2023","12","4.2497749444","NRSC VIC MODEL"
"Punjab","Amritsar","2023-12-01","2023","12","14.4428614427","NRSC VIC MODEL"
"Punjab","Amritsar","2023-12-02","2023","12","14.3089767589","NRSC VIC MODEL"
"Punjab","Barnala","2023-12-01","2023","12","12.5354763755","NRSC VIC MODEL"
"Punjab","Barnala","2023-12-02","2023","12","12.4275854605","NRSC VIC MODEL"
"Punjab","Bathinda","2023-12-01","2023","12","13.766969543","NRSC VIC MODEL"
"Punjab","Bathinda","2023-12-02","2023","12","13.6416693758","NRSC VIC MODEL"
"Punjab","Faridkot","2023-12-01","2023","12","12.4033905291","NRSC VIC MODEL"
"Punjab","Faridkot","2023-12-02","2023","12","12.3247967175","NRSC VIC MODEL"
"Punjab","Fatehgarh Sahib","2023-12-01","2023","12","13.667604969","NRSC VIC MODEL"
"Punjab","Fatehgarh Sahib","2023-12-02","2023","12","13.5221266017","NRSC VIC MODEL"
"Punjab","Fazilka","2023-12-01","2023","12","8.5607661294","NRSC VIC MODEL"
"Punjab","Fazilka","2023-12-02","2023","12","8.5262605506","NRSC VIC MODEL"
"Punjab","Firozepur","2023-12-01","2023","12","8.9851518285","NRSC VIC MODEL"
"Punjab","Firozepur","2023-12-02","2023","12","8.9051166591","NRSC VIC MODEL"
"Punjab","Gurdaspur","2023-12-01","2023","12","17.0503691593","NRSC VIC MODEL"
"Punjab","Gurdaspur","2023-12-02","2023","12","16.7798251743","NRSC VIC MODEL"
"Punjab","Hoshiarpur","2023-12-01","2023","12","15.7060499732","NRSC VIC MODEL"
"Punjab","Hoshiarpur","2023-12-02","2023","12","15.3956402323","NRSC VIC MODEL"
"Punjab","Jalandhar","2023-12-01","2023","12","13.109362165","NRSC VIC MODEL"
"Punjab","Jalandhar","2023-12-02","2023","12","12.9769738326","NRSC VIC MODEL"
"Punjab","Kapurthala","2023-12-01","2023","12","11.8655081749","NRSC VIC MODEL"
"Punjab","Kapurthala","2023-12-02","2023","12","11.7460579044","NRSC VIC MODEL"
"Punjab","Ludhiana","2023-12-01","2023","12","13.769673877","NRSC VIC MODEL"
"Punjab","Ludhiana","2023-12-02","2023","12","13.5796408403","NRSC VIC MODEL"
"Punjab","Mansa","2023-12-01","2023","12","14.3623332198","NRSC VIC MODEL"
"Punjab","Mansa","2023-12-02","2023","12","14.1839065792","NRSC VIC MODEL"
"Punjab","Moga","2023-12-01","2023","12","11.7301586112","NRSC VIC MODEL"
"Punjab","Moga","2023-12-02","2023","12","11.6266962512","NRSC VIC MODEL"
"Punjab","Pathankot","2023-12-01","2023","12","14.6034016","NRSC VIC MODEL"
"Punjab","Pathankot","2023-12-02","2023","12","14.2455440824","NRSC VIC MODEL"
"Punjab","Patiala","2023-12-01","2023","12","16.2161803596","NRSC VIC MODEL"
"Punjab","Patiala","2023-12-02","2023","12","15.7899633803","NRSC VIC MODEL"
"Punjab","Rupnagar","2023-12-01","2023","12","18.1540175517","NRSC VIC MODEL"
"Punjab","Rupnagar","2023-12-02","2023","12","16.7386599185","NRSC VIC MODEL"
"Punjab","S.A.S Nagar","2023-12-01","2023","12","17.5825704469","NRSC VIC MODEL"
"Punjab","S.A.S Nagar","2023-12-02","2023","12","16.1097987281","NRSC VIC MODEL"
"Punjab","Sangrur","2023-12-01","2023","12","13.1705781083","NRSC VIC MODEL"
"Punjab","Sangrur","2023-12-02","2023","12","13.0477449675","NRSC VIC MODEL"
"Punjab","Shahid Bhagat Singh Nagar","2023-12-01","2023","12","16.0179821589","NRSC VIC MODEL"
"Punjab","Shahid Bhagat Singh Nagar","2023-12-02","2023","12","15.2750274414","NRSC VIC MODEL"
"Punjab","Sri Muktsar Sahib","2023-12-01","2023","12","12.4511330469","NRSC VIC MODEL"
"Punjab","Sri Muktsar Sahib","2023-12-02","2023","12","12.3787773926","NRSC VIC MODEL"
"Punjab","Tarn Taran","2023-12-01","2023","12","14.6293030932","NRSC VIC MODEL"
"Punjab","Tarn Taran","2023-12-02","2023","12","14.5196750119","NRSC VIC MODEL"
"Rajasthan","Ajmer","2023-12-01","2023","12","11.2310132349","NRSC VIC MODEL"
"Rajasthan","Ajmer","2023-12-02","2023","12","11.1808791901","NRSC VIC MODEL"
"Rajasthan","Alwar","2023-12-01","2023","12","12.932916031","NRSC VIC MODEL"
"Rajasthan","Alwar","2023-12-02","2023","12","12.8683099794","NRSC VIC MODEL"
"Rajasthan","Banswara","2023-12-02","2023","12","23.2474277986","NRSC VIC MODEL"
"Rajasthan","Banswara","2023-12-01","2023","12","23.4646363956","NRSC VIC MODEL"
"Rajasthan","Baran","2023-12-01","2023","12","19.2096111233","NRSC VIC MODEL"
"Rajasthan","Baran","2023-12-02","2023","12","19.1826285991","NRSC VIC MODEL"
"Rajasthan","Barmer","2023-12-01","2023","12","13.6335257149","NRSC VIC MODEL"
"Rajasthan","Barmer","2023-12-02","2023","12","13.3378336673","NRSC VIC MODEL"
"Rajasthan","Bharatpur","2023-12-01","2023","12","11.8961161877","NRSC VIC MODEL"
"Rajasthan","Bharatpur","2023-12-02","2023","12","11.839951827","NRSC VIC MODEL"
"Rajasthan","Bhilwara","2023-12-01","2023","12","17.3069979638","NRSC VIC MODEL"
"Rajasthan","Bhilwara","2023-12-02","2023","12","17.5092902812","NRSC VIC MODEL"
"Rajasthan","Bikaner","2023-12-01","2023","12","16.5707858298","NRSC VIC MODEL"
"Rajasthan","Bikaner","2023-12-02","2023","12","16.2190020704","NRSC VIC MODEL"
"Rajasthan","Bundi","2023-12-01","2023","12","20.4535443389","NRSC VIC MODEL"
"Rajasthan","Bundi","2023-12-02","2023","12","20.2787919849","NRSC VIC MODEL"
"Rajasthan","Chittorgarh","2023-12-01","2023","12","20.9370965819","NRSC VIC MODEL"
"Rajasthan","Chittorgarh","2023-12-02","2023","12","20.9328812816","NRSC VIC MODEL"
"Rajasthan","Churu","2023-12-01","2023","12","12.547414552","NRSC VIC MODEL"
"Rajasthan","Churu","2023-12-02","2023","12","12.3076057643","NRSC VIC MODEL"
"Rajasthan","Dausa","2023-12-01","2023","12","14.8389259731","NRSC VIC MODEL"
"Rajasthan","Dausa","2023-12-02","2023","12","14.676837874","NRSC VIC MODEL"
"Rajasthan","Dholpur","2023-12-01","2023","12","12.67402894","NRSC VIC MODEL"
"Rajasthan","Dholpur","2023-12-02","2023","12","12.5041418558","NRSC VIC MODEL"
"Rajasthan","Dungarpur","2023-12-02","2023","12","18.0982498311","NRSC VIC MODEL"
"Rajasthan","Dungarpur","2023-12-01","2023","12","18.3087476363","NRSC VIC MODEL"
"Rajasthan","Ganganagar","2023-12-01","2023","12","13.3995955365","NRSC VIC MODEL"
"Rajasthan","Ganganagar","2023-12-02","2023","12","13.2730900061","NRSC VIC MODEL"
"Rajasthan","Hanumangarh","2023-12-01","2023","12","11.9181428563","NRSC VIC MODEL"
"Rajasthan","Hanumangarh","2023-12-02","2023","12","11.7970305926","NRSC VIC MODEL"
"Rajasthan","Jaipur","2023-12-01","2023","12","12.3569791105","NRSC VIC MODEL"
"Rajasthan","Jaipur","2023-12-02","2023","12","12.2542293972","NRSC VIC MODEL"
"Rajasthan","Jaisalmer","2023-12-01","2023","12","10.4345823175","NRSC VIC MODEL"
"Rajasthan","Jaisalmer","2023-12-02","2023","12","10.1968881995","NRSC VIC MODEL"
"Rajasthan","Jalore","2023-12-01","2023","12","12.6237408328","NRSC VIC MODEL"
"Rajasthan","Jalore","2023-12-02","2023","12","12.425828455","NRSC VIC MODEL"
"Rajasthan","Jhalawar","2023-12-01","2023","12","19.7833595513","NRSC VIC MODEL"
"Rajasthan","Jhalawar","2023-12-02","2023","12","19.7994527278","NRSC VIC MODEL"
"Rajasthan","Jhunjhunu","2023-12-01","2023","12","9.4613125188","NRSC VIC MODEL"
"Rajasthan","Jhunjhunu","2023-12-02","2023","12","9.3249890893","NRSC VIC MODEL"
"Rajasthan","Jodhpur","2023-12-01","2023","12","17.2212842637","NRSC VIC MODEL"
"Rajasthan","Jodhpur","2023-12-02","2023","12","16.8271278767","NRSC VIC MODEL"
"Rajasthan","Karauli","2023-12-01","2023","12","16.1770245141","NRSC VIC MODEL"
"Rajasthan","Karauli","2023-12-02","2023","12","15.9541453802","NRSC VIC MODEL"
"Rajasthan","Kota","2023-12-01","2023","12","21.5026982668","NRSC VIC MODEL"
"Rajasthan","Kota","2023-12-02","2023","12","21.3741448325","NRSC VIC MODEL"
"Rajasthan","Nagaur","2023-12-01","2023","12","12.7842543322","NRSC VIC MODEL"
"Rajasthan","Nagaur","2023-12-02","2023","12","12.5957001046","NRSC VIC MODEL"
"Rajasthan","Pali","2023-12-01","2023","12","14.0386592412","NRSC VIC MODEL"
"Rajasthan","Pali","2023-12-02","2023","12","13.9897812162","NRSC VIC MODEL"
"Rajasthan","Pratapgarh","2023-12-02","2023","12","25.7980866804","NRSC VIC MODEL"
"Rajasthan","Pratapgarh","2023-12-01","2023","12","26.0725116446","NRSC VIC MODEL"
"Rajasthan","Rajsamand","2023-12-01","2023","12","15.6725376357","NRSC VIC MODEL"
"Rajasthan","Rajsamand","2023-12-02","2023","12","15.9632016919","NRSC VIC MODEL"
"Rajasthan","Sawai Madhopur","2023-12-01","2023","12","17.6901096952","NRSC VIC MODEL"
"Rajasthan","Sawai Madhopur","2023-12-02","2023","12","17.5480291452","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-12-01","2023","12","10.8996162494","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-12-02","2023","12","10.7516291769","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-12-01","2023","12","16.334974717","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-12-02","2023","12","16.0332361262","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-12-02","2023","12","13.2362684558","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-12-01","2023","12","13.3065432456","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-12-01","2023","12","20.2368112657","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-12-02","2023","12","20.0712467746","NRSC VIC MODEL"
"Sikkim","East District","2023-12-01","2023","12","9.9007954995","NRSC VIC MODEL"
"Sikkim","East District","2023-12-02","2023","12","9.8609816847","NRSC VIC MODEL"
"Sikkim","North District","2023-12-01","2023","12","13.3835769159","NRSC VIC MODEL"
"Sikkim","North District","2023-12-02","2023","12","12.9110995237","NRSC VIC MODEL"
"Sikkim","South District","2023-12-01","2023","12","10.4344651033","NRSC VIC MODEL"
"Sikkim","South District","2023-12-02","2023","12","10.4068847743","NRSC VIC MODEL"
"Sikkim","West District","2023-12-01","2023","12","10.9029109984","NRSC VIC MODEL"
"Sikkim","West District","2023-12-02","2023","12","10.8689904489","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-12-01","2023","12","30.9961730564","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-12-02","2023","12","30.878663362","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-12-01","2023","12","18.3952348893","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-12-02","2023","12","18.6050581574","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-12-01","2023","12","5.0409766169","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-12-02","2023","12","5.1694783864","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-12-01","2023","12","23.4688332326","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-12-02","2023","12","23.4368756259","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-12-01","2023","12","31.6061254612","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-12-02","2023","12","31.8955887722","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-12-01","2023","12","19.9426244725","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-12-02","2023","12","21.0162544549","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-12-01","2023","12","23.8518450425","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-12-02","2023","12","23.5376567041","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-12-01","2023","12","22.7010626609","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-12-02","2023","12","22.6989147026","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-12-01","2023","12","26.0771028734","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-12-02","2023","12","26.727101639","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-12-01","2023","12","23.75730727","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-12-02","2023","12","23.8995386507","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-12-01","2023","12","23.1030261547","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-12-02","2023","12","23.359967615","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-12-01","2023","12","20.049452438","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-12-02","2023","12","20.1557321784","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-12-01","2023","12","19.8179767638","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-12-02","2023","12","20.4199063003","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-12-01","2023","12","27.4299587446","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-12-02","2023","12","26.9954519516","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-12-01","2023","12","24.8157320072","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-12-02","2023","12","24.8226302551","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-12-01","2023","12","20.6455227043","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-12-02","2023","12","20.3795802637","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-12-01","2023","12","27.5859674618","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-12-02","2023","12","27.3870207546","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-12-01","2023","12","19.1017925601","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-12-02","2023","12","20.1904774771","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-12-01","2023","12","19.8444956641","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-12-02","2023","12","20.0170001467","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-12-01","2023","12","29.5464980951","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-12-02","2023","12","29.913858906","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-12-01","2023","12","21.3622598698","NRSC VIC MODEL"
"Tamil Nadu","Salem","2023-12-02","2023","12","21.456166414","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-12-01","2023","12","23.6342760379","NRSC VIC MODEL"
"Tamil Nadu","Sivaganga","2023-12-02","2023","12","23.6073331282","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-12-01","2023","12","24.8107566372","NRSC VIC MODEL"
"Tamil Nadu","Tenkasi","2023-12-02","2023","12","25.8945104063","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-12-01","2023","12","24.4734330573","NRSC VIC MODEL"
"Tamil Nadu","Thanjavur","2023-12-02","2023","12","25.1795344846","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-12-01","2023","12","23.9743173543","NRSC VIC MODEL"
"Tamil Nadu","The Nilgiris","2023-12-02","2023","12","24.0172241414","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-12-01","2023","12","27.9602828359","NRSC VIC MODEL"
"Tamil Nadu","Theni","2023-12-02","2023","12","28.0659621432","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-12-01","2023","12","28.6560551137","NRSC VIC MODEL"
"Tamil Nadu","Thiruvallur","2023-12-02","2023","12","29.1949439492","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-12-01","2023","12","28.4561591986","NRSC VIC MODEL"
"Tamil Nadu","Thiruvarur","2023-12-02","2023","12","28.3884866321","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-12-01","2023","12","18.919003106","NRSC VIC MODEL"
"Tamil Nadu","Tiruchirappalli","2023-12-02","2023","12","19.720296067","NRSC VIC MODEL"
"Tamil Nadu","Tirunelveli","2023-12-01","2023","12","23.211072999","NRSC VIC MODEL"
"Tamil Nadu","Tirunelveli","2023-12-02","2023","12","23.514981395","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-12-01","2023","12","20.1488643806","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-12-02","2023","12","20.5337002547","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-12-01","2023","12","20.287165326","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-12-02","2023","12","20.2995775933","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-12-01","2023","12","30.6833522994","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-12-02","2023","12","31.4109607985","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-12-01","2023","12","23.3025252866","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-12-02","2023","12","23.2324303943","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-12-01","2023","12","21.7694590924","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-12-02","2023","12","22.0208470787","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-12-01","2023","12","30.5854623849","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-12-02","2023","12","30.9185840091","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-12-01","2023","12","28.3081633394","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-12-02","2023","12","28.3635955561","NRSC VIC MODEL"
"Telangana","Adilabad","2023-12-01","2023","12","25.8615996891","NRSC VIC MODEL"
"Telangana","Adilabad","2023-12-02","2023","12","25.5789232846","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-12-01","2023","12","15.4267548844","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-12-02","2023","12","15.2959285451","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-12-01","2023","12","3.3096010166","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-12-02","2023","12","3.1701773018","NRSC VIC MODEL"
"Telangana","Jagitial","2023-12-01","2023","12","14.0095655984","NRSC VIC MODEL"
"Telangana","Jagitial","2023-12-02","2023","12","13.8911832633","NRSC VIC MODEL"
"Telangana","Jangoan","2023-12-01","2023","12","15.3456836063","NRSC VIC MODEL"
"Telangana","Jangoan","2023-12-02","2023","12","15.2371470693","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-12-01","2023","12","15.2930969487","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-12-02","2023","12","15.2024419977","NRSC VIC MODEL"
"Telangana","Jogulamba Gadwal","2023-12-01","2023","12","16.6876908289","NRSC VIC MODEL"
"Telangana","Jogulamba Gadwal","2023-12-02","2023","12","16.5934884758","NRSC VIC MODEL"
"Telangana","Kamareddy","2023-12-01","2023","12","22.1688180073","NRSC VIC MODEL"
"Telangana","Kamareddy","2023-12-02","2023","12","21.8118709474","NRSC VIC MODEL"
"Telangana","Karimnagar","2023-12-01","2023","12","12.3052355453","NRSC VIC MODEL"
"Telangana","Karimnagar","2023-12-02","2023","12","12.2652276034","NRSC VIC MODEL"
"Telangana","Khammam","2023-12-01","2023","12","17.4880612364","NRSC VIC MODEL"
"Telangana","Khammam","2023-12-02","2023","12","17.2923735538","NRSC VIC MODEL"
"Telangana","Kumuram Bheem Asifabad","2023-12-01","2023","12","18.0206052245","NRSC VIC MODEL"
"Telangana","Kumuram Bheem Asifabad","2023-12-02","2023","12","17.9318376836","NRSC VIC MODEL"
"Telangana","Mahabubabad","2023-12-01","2023","12","16.8771406355","NRSC VIC MODEL"
"Telangana","Mahabubabad","2023-12-02","2023","12","16.6853744587","NRSC VIC MODEL"
"Telangana","Mahabubnagar","2023-12-01","2023","12","15.8043788338","NRSC VIC MODEL"
"Telangana","Mahabubnagar","2023-12-02","2023","12","15.7379571217","NRSC VIC MODEL"
"Telangana","Mancherial","2023-12-01","2023","12","16.1146028119","NRSC VIC MODEL"
"Telangana","Mancherial","2023-12-02","2023","12","16.0508984174","NRSC VIC MODEL"
"Telangana","Medak","2023-12-01","2023","12","18.5189302372","NRSC VIC MODEL"
"Telangana","Medak","2023-12-02","2023","12","18.2164055482","NRSC VIC MODEL"
"Telangana","Medchal Malkajgiri","2023-12-01","2023","12","9.8196255303","NRSC VIC MODEL"
"Telangana","Medchal Malkajgiri","2023-12-02","2023","12","9.6928027308","NRSC VIC MODEL"
"Telangana","Mulugu","2023-12-01","2023","12","16.5852959266","NRSC VIC MODEL"
"Telangana","Mulugu","2023-12-02","2023","12","16.4465901684","NRSC VIC MODEL"
"Telangana","Nagarkurnool","2023-12-01","2023","12","13.5406439314","NRSC VIC MODEL"
"Telangana","Nagarkurnool","2023-12-02","2023","12","13.4789930565","NRSC VIC MODEL"
"Telangana","Nalgonda","2023-12-01","2023","12","17.9985678264","NRSC VIC MODEL"
"Telangana","Nalgonda","2023-12-02","2023","12","17.8504706594","NRSC VIC MODEL"
"Telangana","Narayanpet","2023-12-01","2023","12","15.486583915","NRSC VIC MODEL"
"Telangana","Narayanpet","2023-12-02","2023","12","15.4418606812","NRSC VIC MODEL"
"Telangana","Nirmal","2023-12-01","2023","12","21.7043986943","NRSC VIC MODEL"
"Telangana","Nirmal","2023-12-02","2023","12","21.3481829601","NRSC VIC MODEL"
"Telangana","Nizamabad","2023-12-01","2023","12","19.8088935265","NRSC VIC MODEL"
"Telangana","Nizamabad","2023-12-02","2023","12","19.3842282105","NRSC VIC MODEL"
"Telangana","Peddapalli","2023-12-01","2023","12","13.6078325475","NRSC VIC MODEL"
"Telangana","Peddapalli","2023-12-02","2023","12","13.5479646454","NRSC VIC MODEL"
"Telangana","Rajanna Sircilla","2023-12-01","2023","12","17.5421773349","NRSC VIC MODEL"
"Telangana","Rajanna Sircilla","2023-12-02","2023","12","17.4395090635","NRSC VIC MODEL"
"Telangana","Ranga Reddy","2023-12-01","2023","12","18.6534793625","NRSC VIC MODEL"
"Telangana","Ranga Reddy","2023-12-02","2023","12","18.5530756079","NRSC VIC MODEL"
"Telangana","Sangareddy","2023-12-01","2023","12","23.5619343006","NRSC VIC MODEL"
"Telangana","Sangareddy","2023-12-02","2023","12","23.1987877848","NRSC VIC MODEL"
"Telangana","Siddipet","2023-12-01","2023","12","18.4561346355","NRSC VIC MODEL"
"Telangana","Siddipet","2023-12-02","2023","12","18.3608991136","NRSC VIC MODEL"
